"region","utbildningsnivå","ålder","kön","X2019"
"Hallstahammar","gymnasial utbildning, 3 år","65-74 år","kvinnor",89
"Hallstahammar","gymnasial utbildning, 3 år","75-84 år","män",136
"Hallstahammar","gymnasial utbildning, 3 år","75-84 år","kvinnor",40
"Hallstahammar","gymnasial utbildning, 3 år","85-94 år","män",37
"Hallstahammar","gymnasial utbildning, 3 år","85-94 år","kvinnor",4
"Hallstahammar","gymnasial utbildning, 3 år","95+ år","män",6
"Hallstahammar","gymnasial utbildning, 3 år","95+ år","kvinnor",3
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","16-24 år","män",32
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","16-24 år","kvinnor",55
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","25-34 år","män",105
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","25-34 år","kvinnor",146
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","35-44 år","män",102
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","35-44 år","kvinnor",114
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","45-54 år","män",134
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","45-54 år","kvinnor",139
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","55-64 år","män",128
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","55-64 år","kvinnor",156
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","65-74 år","män",98
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","65-74 år","kvinnor",107
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","75-84 år","män",47
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","75-84 år","kvinnor",39
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","85-94 år","män",12
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","85-94 år","kvinnor",10
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","95+ år","män",1
"Hallstahammar","eftergymnasial utbildning, mindre än 3 år","95+ år","kvinnor",2
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","16-24 år","män",4
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","16-24 år","kvinnor",12
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","25-34 år","män",73
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","25-34 år","kvinnor",219
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","35-44 år","män",138
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","35-44 år","kvinnor",255
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","45-54 år","män",99
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","45-54 år","kvinnor",230
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","55-64 år","män",58
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","55-64 år","kvinnor",115
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","65-74 år","män",67
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","65-74 år","kvinnor",102
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","75-84 år","män",45
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","75-84 år","kvinnor",49
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","85-94 år","män",13
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","85-94 år","kvinnor",16
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","95+ år","män",0
"Hallstahammar","eftergymnasial utbildning, 3 år eller mer","95+ år","kvinnor",2
"Hallstahammar","forskarutbildning","16-24 år","män",0
"Hallstahammar","forskarutbildning","16-24 år","kvinnor",0
"Hallstahammar","forskarutbildning","25-34 år","män",0
"Hallstahammar","forskarutbildning","25-34 år","kvinnor",0
"Hallstahammar","forskarutbildning","35-44 år","män",6
"Hallstahammar","forskarutbildning","35-44 år","kvinnor",3
"Hallstahammar","forskarutbildning","45-54 år","män",5
"Hallstahammar","forskarutbildning","45-54 år","kvinnor",2
"Hallstahammar","forskarutbildning","55-64 år","män",4
"Hallstahammar","forskarutbildning","55-64 år","kvinnor",1
"Hallstahammar","forskarutbildning","65-74 år","män",3
"Hallstahammar","forskarutbildning","65-74 år","kvinnor",1
"Hallstahammar","forskarutbildning","75-84 år","män",2
"Hallstahammar","forskarutbildning","75-84 år","kvinnor",0
"Hallstahammar","forskarutbildning","85-94 år","män",2
"Hallstahammar","forskarutbildning","85-94 år","kvinnor",0
"Hallstahammar","forskarutbildning","95+ år","män",0
"Hallstahammar","forskarutbildning","95+ år","kvinnor",0
"Hallstahammar","uppgift om utbildningsnivå saknas","16-24 år","män",74
"Hallstahammar","uppgift om utbildningsnivå saknas","16-24 år","kvinnor",39
"Hallstahammar","uppgift om utbildningsnivå saknas","25-34 år","män",35
"Hallstahammar","uppgift om utbildningsnivå saknas","25-34 år","kvinnor",35
"Hallstahammar","uppgift om utbildningsnivå saknas","35-44 år","män",24
"Hallstahammar","uppgift om utbildningsnivå saknas","35-44 år","kvinnor",17
"Hallstahammar","uppgift om utbildningsnivå saknas","45-54 år","män",10
"Hallstahammar","uppgift om utbildningsnivå saknas","45-54 år","kvinnor",3
"Hallstahammar","uppgift om utbildningsnivå saknas","55-64 år","män",6
"Hallstahammar","uppgift om utbildningsnivå saknas","55-64 år","kvinnor",10
"Hallstahammar","uppgift om utbildningsnivå saknas","65-74 år","män",5
"Hallstahammar","uppgift om utbildningsnivå saknas","65-74 år","kvinnor",6
"Hallstahammar","uppgift om utbildningsnivå saknas","75-84 år","män",10
"Hallstahammar","uppgift om utbildningsnivå saknas","75-84 år","kvinnor",6
"Hallstahammar","uppgift om utbildningsnivå saknas","85-94 år","män",0
"Hallstahammar","uppgift om utbildningsnivå saknas","85-94 år","kvinnor",1
"Hallstahammar","uppgift om utbildningsnivå saknas","95+ år","män",2
"Hallstahammar","uppgift om utbildningsnivå saknas","95+ år","kvinnor",2
"Norberg","förgymnasial utbildning kortare än 9 år","16-24 år","män",8
"Norberg","förgymnasial utbildning kortare än 9 år","16-24 år","kvinnor",3
"Norberg","förgymnasial utbildning kortare än 9 år","25-34 år","män",13
"Norberg","förgymnasial utbildning kortare än 9 år","25-34 år","kvinnor",14
"Norberg","förgymnasial utbildning kortare än 9 år","35-44 år","män",11
"Norberg","förgymnasial utbildning kortare än 9 år","35-44 år","kvinnor",23
"Norberg","förgymnasial utbildning kortare än 9 år","45-54 år","män",7
"Norberg","förgymnasial utbildning kortare än 9 år","45-54 år","kvinnor",11
"Norberg","förgymnasial utbildning kortare än 9 år","55-64 år","män",2
"Norberg","förgymnasial utbildning kortare än 9 år","55-64 år","kvinnor",13
"Norberg","förgymnasial utbildning kortare än 9 år","65-74 år","män",51
"Norberg","förgymnasial utbildning kortare än 9 år","65-74 år","kvinnor",40
"Norberg","förgymnasial utbildning kortare än 9 år","75-84 år","män",106
"Norberg","förgymnasial utbildning kortare än 9 år","75-84 år","kvinnor",89
"Norberg","förgymnasial utbildning kortare än 9 år","85-94 år","män",33
"Norberg","förgymnasial utbildning kortare än 9 år","85-94 år","kvinnor",57
"Norberg","förgymnasial utbildning kortare än 9 år","95+ år","män",3
"Norberg","förgymnasial utbildning kortare än 9 år","95+ år","kvinnor",5
"Norberg","förgymnasial utbildning, 9 (10) år","16-24 år","män",126
"Norberg","förgymnasial utbildning, 9 (10) år","16-24 år","kvinnor",102
"Norberg","förgymnasial utbildning, 9 (10) år","25-34 år","män",41
"Norberg","förgymnasial utbildning, 9 (10) år","25-34 år","kvinnor",26
"Norberg","förgymnasial utbildning, 9 (10) år","35-44 år","män",35
"Norberg","förgymnasial utbildning, 9 (10) år","35-44 år","kvinnor",22
"Norberg","förgymnasial utbildning, 9 (10) år","45-54 år","män",42
"Norberg","förgymnasial utbildning, 9 (10) år","45-54 år","kvinnor",26
"Norberg","förgymnasial utbildning, 9 (10) år","55-64 år","män",90
"Norberg","förgymnasial utbildning, 9 (10) år","55-64 år","kvinnor",49
"Norberg","förgymnasial utbildning, 9 (10) år","65-74 år","män",86
"Norberg","förgymnasial utbildning, 9 (10) år","65-74 år","kvinnor",72
"Norberg","förgymnasial utbildning, 9 (10) år","75-84 år","män",17
"Norberg","förgymnasial utbildning, 9 (10) år","75-84 år","kvinnor",24
"Norberg","förgymnasial utbildning, 9 (10) år","85-94 år","män",1
"Norberg","förgymnasial utbildning, 9 (10) år","85-94 år","kvinnor",17
"Norberg","förgymnasial utbildning, 9 (10) år","95+ år","män",0
"Norberg","förgymnasial utbildning, 9 (10) år","95+ år","kvinnor",1
"Norberg","gymnasial utbildning, högst 2 år","16-24 år","män",15
"Norberg","gymnasial utbildning, högst 2 år","16-24 år","kvinnor",3
"Norberg","gymnasial utbildning, högst 2 år","25-34 år","män",47
"Norberg","gymnasial utbildning, högst 2 år","25-34 år","kvinnor",34
"Norberg","gymnasial utbildning, högst 2 år","35-44 år","män",46
"Norberg","gymnasial utbildning, högst 2 år","35-44 år","kvinnor",29
"Norberg","gymnasial utbildning, högst 2 år","45-54 år","män",171
"Norberg","gymnasial utbildning, högst 2 år","45-54 år","kvinnor",98
"Norberg","gymnasial utbildning, högst 2 år","55-64 år","män",215
"Norberg","gymnasial utbildning, högst 2 år","55-64 år","kvinnor",166
"Norberg","gymnasial utbildning, högst 2 år","65-74 år","män",156
"Norberg","gymnasial utbildning, högst 2 år","65-74 år","kvinnor",171
"Norberg","gymnasial utbildning, högst 2 år","75-84 år","män",69
"Norberg","gymnasial utbildning, högst 2 år","75-84 år","kvinnor",92
"Norberg","gymnasial utbildning, högst 2 år","85-94 år","män",10
"Norberg","gymnasial utbildning, högst 2 år","85-94 år","kvinnor",22
"Norberg","gymnasial utbildning, högst 2 år","95+ år","män",1
"Norberg","gymnasial utbildning, högst 2 år","95+ år","kvinnor",1
"Norberg","gymnasial utbildning, 3 år","16-24 år","män",97
"Norberg","gymnasial utbildning, 3 år","16-24 år","kvinnor",87
"Norberg","gymnasial utbildning, 3 år","25-34 år","män",160
"Norberg","gymnasial utbildning, 3 år","25-34 år","kvinnor",113
"Norberg","gymnasial utbildning, 3 år","35-44 år","män",137
"Norberg","gymnasial utbildning, 3 år","35-44 år","kvinnor",96
"Norberg","gymnasial utbildning, 3 år","45-54 år","män",67
"Norberg","gymnasial utbildning, 3 år","45-54 år","kvinnor",64
"Norberg","gymnasial utbildning, 3 år","55-64 år","män",38
"Norberg","gymnasial utbildning, 3 år","55-64 år","kvinnor",60
"Norberg","gymnasial utbildning, 3 år","65-74 år","män",65
"Norberg","gymnasial utbildning, 3 år","65-74 år","kvinnor",39
"Norberg","gymnasial utbildning, 3 år","75-84 år","män",37
"Norberg","gymnasial utbildning, 3 år","75-84 år","kvinnor",10
"Norberg","gymnasial utbildning, 3 år","85-94 år","män",8
"Norberg","gymnasial utbildning, 3 år","85-94 år","kvinnor",1
"Norberg","gymnasial utbildning, 3 år","95+ år","män",1
"Norberg","gymnasial utbildning, 3 år","95+ år","kvinnor",0
"Norberg","eftergymnasial utbildning, mindre än 3 år","16-24 år","män",6
"Norberg","eftergymnasial utbildning, mindre än 3 år","16-24 år","kvinnor",7
"Norberg","eftergymnasial utbildning, mindre än 3 år","25-34 år","män",35
"Norberg","eftergymnasial utbildning, mindre än 3 år","25-34 år","kvinnor",47
"Norberg","eftergymnasial utbildning, mindre än 3 år","35-44 år","män",26
"Norberg","eftergymnasial utbildning, mindre än 3 år","35-44 år","kvinnor",29
"Norberg","eftergymnasial utbildning, mindre än 3 år","45-54 år","män",37
"Norberg","eftergymnasial utbildning, mindre än 3 år","45-54 år","kvinnor",45
"Norberg","eftergymnasial utbildning, mindre än 3 år","55-64 år","män",37
"Norberg","eftergymnasial utbildning, mindre än 3 år","55-64 år","kvinnor",53
"Norberg","eftergymnasial utbildning, mindre än 3 år","65-74 år","män",41
"Norberg","eftergymnasial utbildning, mindre än 3 år","65-74 år","kvinnor",49
"Norberg","eftergymnasial utbildning, mindre än 3 år","75-84 år","män",23
"Norberg","eftergymnasial utbildning, mindre än 3 år","75-84 år","kvinnor",24
"Norberg","eftergymnasial utbildning, mindre än 3 år","85-94 år","män",7
"Norberg","eftergymnasial utbildning, mindre än 3 år","85-94 år","kvinnor",5
"Norberg","eftergymnasial utbildning, mindre än 3 år","95+ år","män",0
"Norberg","eftergymnasial utbildning, mindre än 3 år","95+ år","kvinnor",0
"Norberg","eftergymnasial utbildning, 3 år eller mer","16-24 år","män",1
"Norberg","eftergymnasial utbildning, 3 år eller mer","16-24 år","kvinnor",3
"Norberg","eftergymnasial utbildning, 3 år eller mer","25-34 år","män",16
"Norberg","eftergymnasial utbildning, 3 år eller mer","25-34 år","kvinnor",46
"Norberg","eftergymnasial utbildning, 3 år eller mer","35-44 år","män",20
"Norberg","eftergymnasial utbildning, 3 år eller mer","35-44 år","kvinnor",80
"Norberg","eftergymnasial utbildning, 3 år eller mer","45-54 år","män",17
"Norberg","eftergymnasial utbildning, 3 år eller mer","45-54 år","kvinnor",73
"Norberg","eftergymnasial utbildning, 3 år eller mer","55-64 år","män",19
"Norberg","eftergymnasial utbildning, 3 år eller mer","55-64 år","kvinnor",52
"Norberg","eftergymnasial utbildning, 3 år eller mer","65-74 år","män",45
"Norberg","eftergymnasial utbildning, 3 år eller mer","65-74 år","kvinnor",43
"Norberg","eftergymnasial utbildning, 3 år eller mer","75-84 år","män",12
"Norberg","eftergymnasial utbildning, 3 år eller mer","75-84 år","kvinnor",15
"Norberg","eftergymnasial utbildning, 3 år eller mer","85-94 år","män",3
"Norberg","eftergymnasial utbildning, 3 år eller mer","85-94 år","kvinnor",7
"Norberg","eftergymnasial utbildning, 3 år eller mer","95+ år","män",0
"Norberg","eftergymnasial utbildning, 3 år eller mer","95+ år","kvinnor",1
"Norberg","forskarutbildning","16-24 år","män",0
"Norberg","forskarutbildning","16-24 år","kvinnor",0
"Norberg","forskarutbildning","25-34 år","män",0
"Norberg","forskarutbildning","25-34 år","kvinnor",0
"Norberg","forskarutbildning","35-44 år","män",2
"Norberg","forskarutbildning","35-44 år","kvinnor",0
"Norberg","forskarutbildning","45-54 år","män",1
"Norberg","forskarutbildning","45-54 år","kvinnor",1
"Norberg","forskarutbildning","55-64 år","män",0
"Norberg","forskarutbildning","55-64 år","kvinnor",1
"Norberg","forskarutbildning","65-74 år","män",1
"Norberg","forskarutbildning","65-74 år","kvinnor",0
"Norberg","forskarutbildning","75-84 år","män",0
"Norberg","forskarutbildning","75-84 år","kvinnor",0
"Norberg","forskarutbildning","85-94 år","män",0
"Norberg","forskarutbildning","85-94 år","kvinnor",0
"Norberg","forskarutbildning","95+ år","män",0
"Norberg","forskarutbildning","95+ år","kvinnor",0
"Norberg","uppgift om utbildningsnivå saknas","16-24 år","män",24
"Norberg","uppgift om utbildningsnivå saknas","16-24 år","kvinnor",20
"Norberg","uppgift om utbildningsnivå saknas","25-34 år","män",16
"Norberg","uppgift om utbildningsnivå saknas","25-34 år","kvinnor",7
"Norberg","uppgift om utbildningsnivå saknas","35-44 år","män",9
"Norberg","uppgift om utbildningsnivå saknas","35-44 år","kvinnor",2
"Norberg","uppgift om utbildningsnivå saknas","45-54 år","män",3
"Norberg","uppgift om utbildningsnivå saknas","45-54 år","kvinnor",4
"Norberg","uppgift om utbildningsnivå saknas","55-64 år","män",2
"Norberg","uppgift om utbildningsnivå saknas","55-64 år","kvinnor",1
"Norberg","uppgift om utbildningsnivå saknas","65-74 år","män",3
"Norberg","uppgift om utbildningsnivå saknas","65-74 år","kvinnor",1
"Norberg","uppgift om utbildningsnivå saknas","75-84 år","män",0
"Norberg","uppgift om utbildningsnivå saknas","75-84 år","kvinnor",0
"Norberg","uppgift om utbildningsnivå saknas","85-94 år","män",0
"Norberg","uppgift om utbildningsnivå saknas","85-94 år","kvinnor",1
"Norberg","uppgift om utbildningsnivå saknas","95+ år","män",0
"Norberg","uppgift om utbildningsnivå saknas","95+ år","kvinnor",1
"Västerås","förgymnasial utbildning kortare än 9 år","16-24 år","män",147
"Västerås","förgymnasial utbildning kortare än 9 år","16-24 år","kvinnor",76
"Västerås","förgymnasial utbildning kortare än 9 år","25-34 år","män",387
"Västerås","förgymnasial utbildning kortare än 9 år","25-34 år","kvinnor",322
"Västerås","förgymnasial utbildning kortare än 9 år","35-44 år","män",403
"Västerås","förgymnasial utbildning kortare än 9 år","35-44 år","kvinnor",406
"Västerås","förgymnasial utbildning kortare än 9 år","45-54 år","män",317
"Västerås","förgymnasial utbildning kortare än 9 år","45-54 år","kvinnor",404
"Västerås","förgymnasial utbildning kortare än 9 år","55-64 år","män",235
"Västerås","förgymnasial utbildning kortare än 9 år","55-64 år","kvinnor",343
"Västerås","förgymnasial utbildning kortare än 9 år","65-74 år","män",472
