"region","ålder","kön","X2019"
"Leksand","34","kvinnor",82
"Leksand","35","män",77
"Leksand","35","kvinnor",83
"Leksand","36","män",91
"Leksand","36","kvinnor",84
"Leksand","37","män",79
"Leksand","37","kvinnor",65
"Leksand","38","män",66
"Leksand","38","kvinnor",80
"Leksand","39","män",71
"Leksand","39","kvinnor",72
"Leksand","40","män",94
"Leksand","40","kvinnor",69
"Leksand","41","män",67
"Leksand","41","kvinnor",90
"Leksand","42","män",68
"Leksand","42","kvinnor",76
"Leksand","43","män",90
"Leksand","43","kvinnor",82
"Leksand","44","män",81
"Leksand","44","kvinnor",88
"Leksand","45","män",88
"Leksand","45","kvinnor",98
"Leksand","46","män",101
"Leksand","46","kvinnor",106
"Leksand","47","män",77
"Leksand","47","kvinnor",98
"Leksand","48","män",101
"Leksand","48","kvinnor",93
"Leksand","49","män",97
"Leksand","49","kvinnor",88
"Leksand","50","män",97
"Leksand","50","kvinnor",102
"Leksand","51","män",105
"Leksand","51","kvinnor",110
"Leksand","52","män",122
"Leksand","52","kvinnor",121
"Leksand","53","män",118
"Leksand","53","kvinnor",116
"Leksand","54","män",106
"Leksand","54","kvinnor",97
"Leksand","55","män",107
"Leksand","55","kvinnor",105
"Leksand","56","män",99
"Leksand","56","kvinnor",109
"Leksand","57","män",92
"Leksand","57","kvinnor",98
"Leksand","58","män",96
"Leksand","58","kvinnor",103
"Leksand","59","män",105
"Leksand","59","kvinnor",94
"Leksand","60","män",99
"Leksand","60","kvinnor",103
"Leksand","61","män",104
"Leksand","61","kvinnor",104
"Leksand","62","män",93
"Leksand","62","kvinnor",129
"Leksand","63","män",105
"Leksand","63","kvinnor",105
"Leksand","64","män",101
"Leksand","64","kvinnor",102
"Leksand","65","män",114
"Leksand","65","kvinnor",108
"Leksand","66","män",129
"Leksand","66","kvinnor",121
"Leksand","67","män",99
"Leksand","67","kvinnor",104
"Leksand","68","män",119
"Leksand","68","kvinnor",106
"Leksand","69","män",99
"Leksand","69","kvinnor",115
"Leksand","70","män",134
"Leksand","70","kvinnor",130
"Leksand","71","män",153
"Leksand","71","kvinnor",122
"Leksand","72","män",134
"Leksand","72","kvinnor",129
"Leksand","73","män",139
"Leksand","73","kvinnor",124
"Leksand","74","män",119
"Leksand","74","kvinnor",129
"Leksand","75","män",147
"Leksand","75","kvinnor",119
"Leksand","76","män",113
"Leksand","76","kvinnor",110
"Leksand","77","män",92
"Leksand","77","kvinnor",114
"Leksand","78","män",76
"Leksand","78","kvinnor",85
"Leksand","79","män",71
"Leksand","79","kvinnor",65
"Leksand","80","män",70
"Leksand","80","kvinnor",72
"Leksand","81","män",44
"Leksand","81","kvinnor",75
"Leksand","82","män",60
"Leksand","82","kvinnor",55
"Leksand","83","män",38
"Leksand","83","kvinnor",58
"Leksand","84","män",38
"Leksand","84","kvinnor",44
"Leksand","85","män",33
"Leksand","85","kvinnor",36
"Leksand","86","män",39
"Leksand","86","kvinnor",41
"Leksand","87","män",30
"Leksand","87","kvinnor",45
"Leksand","88","män",28
"Leksand","88","kvinnor",29
"Leksand","89","män",15
"Leksand","89","kvinnor",36
"Leksand","90","män",23
"Leksand","90","kvinnor",31
"Leksand","91","män",11
"Leksand","91","kvinnor",29
"Leksand","92","män",8
"Leksand","92","kvinnor",24
"Leksand","93","män",7
"Leksand","93","kvinnor",13
"Leksand","94","män",13
"Leksand","94","kvinnor",15
"Leksand","95","män",5
"Leksand","95","kvinnor",3
"Leksand","96","män",6
"Leksand","96","kvinnor",10
"Leksand","97","män",4
"Leksand","97","kvinnor",6
"Leksand","98","män",0
"Leksand","98","kvinnor",6
"Leksand","99","män",1
"Leksand","99","kvinnor",2
"Leksand","100","män",0
"Leksand","100","kvinnor",6
"Rättvik","0","män",42
"Rättvik","0","kvinnor",34
"Rättvik","1","män",52
"Rättvik","1","kvinnor",40
"Rättvik","2","män",49
"Rättvik","2","kvinnor",46
"Rättvik","3","män",47
"Rättvik","3","kvinnor",39
"Rättvik","4","män",42
"Rättvik","4","kvinnor",30
"Rättvik","5","män",51
"Rättvik","5","kvinnor",51
"Rättvik","6","män",43
"Rättvik","6","kvinnor",41
"Rättvik","7","män",48
"Rättvik","7","kvinnor",31
"Rättvik","8","män",54
"Rättvik","8","kvinnor",45
"Rättvik","9","män",49
"Rättvik","9","kvinnor",58
"Rättvik","10","män",36
"Rättvik","10","kvinnor",57
"Rättvik","11","män",61
"Rättvik","11","kvinnor",57
"Rättvik","12","män",51
"Rättvik","12","kvinnor",53
"Rättvik","13","män",54
"Rättvik","13","kvinnor",54
"Rättvik","14","män",57
"Rättvik","14","kvinnor",56
"Rättvik","15","män",69
"Rättvik","15","kvinnor",53
"Rättvik","16","män",60
"Rättvik","16","kvinnor",50
"Rättvik","17","män",70
"Rättvik","17","kvinnor",54
"Rättvik","18","män",54
"Rättvik","18","kvinnor",45
"Rättvik","19","män",51
"Rättvik","19","kvinnor",52
"Rättvik","20","män",59
"Rättvik","20","kvinnor",44
"Rättvik","21","män",43
"Rättvik","21","kvinnor",38
"Rättvik","22","män",57
"Rättvik","22","kvinnor",47
"Rättvik","23","män",56
"Rättvik","23","kvinnor",54
"Rättvik","24","män",58
"Rättvik","24","kvinnor",38
"Rättvik","25","män",58
"Rättvik","25","kvinnor",45
"Rättvik","26","män",56
"Rättvik","26","kvinnor",50
"Rättvik","27","män",66
"Rättvik","27","kvinnor",52
"Rättvik","28","män",61
"Rättvik","28","kvinnor",49
"Rättvik","29","män",69
"Rättvik","29","kvinnor",54
"Rättvik","30","män",52
"Rättvik","30","kvinnor",34
"Rättvik","31","män",46
"Rättvik","31","kvinnor",44
"Rättvik","32","män",49
"Rättvik","32","kvinnor",55
"Rättvik","33","män",46
"Rättvik","33","kvinnor",59
"Rättvik","34","män",52
"Rättvik","34","kvinnor",45
"Rättvik","35","män",54
"Rättvik","35","kvinnor",44
"Rättvik","36","män",51
"Rättvik","36","kvinnor",39
"Rättvik","37","män",49
"Rättvik","37","kvinnor",49
"Rättvik","38","män",37
"Rättvik","38","kvinnor",46
"Rättvik","39","män",53
"Rättvik","39","kvinnor",48
"Rättvik","40","män",43
"Rättvik","40","kvinnor",44
"Rättvik","41","män",52
"Rättvik","41","kvinnor",54
"Rättvik","42","män",36
"Rättvik","42","kvinnor",46
"Rättvik","43","män",58
"Rättvik","43","kvinnor",66
"Rättvik","44","män",67
"Rättvik","44","kvinnor",53
"Rättvik","45","män",64
"Rättvik","45","kvinnor",72
"Rättvik","46","män",65
"Rättvik","46","kvinnor",52
"Rättvik","47","män",60
"Rättvik","47","kvinnor",52
"Rättvik","48","män",73
"Rättvik","48","kvinnor",71
"Rättvik","49","män",70
"Rättvik","49","kvinnor",60
"Rättvik","50","män",53
"Rättvik","50","kvinnor",57
"Rättvik","51","män",56
"Rättvik","51","kvinnor",66
"Rättvik","52","män",72
"Rättvik","52","kvinnor",73
"Rättvik","53","män",65
"Rättvik","53","kvinnor",81
"Rättvik","54","män",79
"Rättvik","54","kvinnor",79
"Rättvik","55","män",69
"Rättvik","55","kvinnor",68
"Rättvik","56","män",74
"Rättvik","56","kvinnor",75
"Rättvik","57","män",74
"Rättvik","57","kvinnor",62
"Rättvik","58","män",65
"Rättvik","58","kvinnor",68
"Rättvik","59","män",65
"Rättvik","59","kvinnor",81
"Rättvik","60","män",80
"Rättvik","60","kvinnor",79
"Rättvik","61","män",78
"Rättvik","61","kvinnor",63
"Rättvik","62","män",74
"Rättvik","62","kvinnor",84
"Rättvik","63","män",71
"Rättvik","63","kvinnor",53
"Rättvik","64","män",83
"Rättvik","64","kvinnor",85
"Rättvik","65","män",98
"Rättvik","65","kvinnor",90
"Rättvik","66","män",82
"Rättvik","66","kvinnor",77
"Rättvik","67","män",82
"Rättvik","67","kvinnor",97
"Rättvik","68","män",99
"Rättvik","68","kvinnor",88
"Rättvik","69","män",96
"Rättvik","69","kvinnor",115
"Rättvik","70","män",97
"Rättvik","70","kvinnor",97
"Rättvik","71","män",113
"Rättvik","71","kvinnor",98
"Rättvik","72","män",94
"Rättvik","72","kvinnor",111
"Rättvik","73","män",112
"Rättvik","73","kvinnor",104
"Rättvik","74","män",94
"Rättvik","74","kvinnor",97
"Rättvik","75","män",105
"Rättvik","75","kvinnor",108
"Rättvik","76","män",76
"Rättvik","76","kvinnor",80
"Rättvik","77","män",78
"Rättvik","77","kvinnor",64
"Rättvik","78","män",75
"Rättvik","78","kvinnor",65
"Rättvik","79","män",44
"Rättvik","79","kvinnor",45
"Rättvik","80","män",58
"Rättvik","80","kvinnor",55
"Rättvik","81","män",68
"Rättvik","81","kvinnor",51
"Rättvik","82","män",27
"Rättvik","82","kvinnor",55
"Rättvik","83","män",35
"Rättvik","83","kvinnor",45
"Rättvik","84","män",30
"Rättvik","84","kvinnor",46
"Rättvik","85","män",40
"Rättvik","85","kvinnor",40
"Rättvik","86","män",36
"Rättvik","86","kvinnor",44
"Rättvik","87","män",30
"Rättvik","87","kvinnor",34
"Rättvik","88","män",9
"Rättvik","88","kvinnor",40
"Rättvik","89","män",13
"Rättvik","89","kvinnor",40
"Rättvik","90","män",21
"Rättvik","90","kvinnor",26
"Rättvik","91","män",10
"Rättvik","91","kvinnor",28
"Rättvik","92","män",9
"Rättvik","92","kvinnor",26
"Rättvik","93","män",4
"Rättvik","93","kvinnor",14
"Rättvik","94","män",7
"Rättvik","94","kvinnor",8
"Rättvik","95","män",3
"Rättvik","95","kvinnor",11
"Rättvik","96","män",4
"Rättvik","96","kvinnor",10
"Rättvik","97","män",1
"Rättvik","97","kvinnor",1
"Rättvik","98","män",1
"Rättvik","98","kvinnor",2
"Rättvik","99","män",0
"Rättvik","99","kvinnor",5
"Rättvik","100","män",0
"Rättvik","100","kvinnor",0
"Orsa","0","män",37
"Orsa","0","kvinnor",25
"Orsa","1","män",22
"Orsa","1","kvinnor",28
"Orsa","2","män",26
"Orsa","2","kvinnor",37
"Orsa","3","män",33
"Orsa","3","kvinnor",24
"Orsa","4","män",35
"Orsa","4","kvinnor",19
"Orsa","5","män",40
"Orsa","5","kvinnor",31
"Orsa","6","män",26
"Orsa","6","kvinnor",32
"Orsa","7","män",39
"Orsa","7","kvinnor",20
"Orsa","8","män",43
"Orsa","8","kvinnor",29
"Orsa","9","män",40
"Orsa","9","kvinnor",32
"Orsa","10","män",32
"Orsa","10","kvinnor",35
"Orsa","11","män",35
"Orsa","11","kvinnor",30
"Orsa","12","män",39
"Orsa","12","kvinnor",36
"Orsa","13","män",38
"Orsa","13","kvinnor",41
"Orsa","14","män",39
"Orsa","14","kvinnor",22
"Orsa","15","män",44
"Orsa","15","kvinnor",40
"Orsa","16","män",34
"Orsa","16","kvinnor",35
"Orsa","17","män",41
"Orsa","17","kvinnor",42
"Orsa","18","män",47
"Orsa","18","kvinnor",40
"Orsa","19","män",49
"Orsa","19","kvinnor",28
"Orsa","20","män",49
"Orsa","20","kvinnor",30
"Orsa","21","män",37
"Orsa","21","kvinnor",31
"Orsa","22","män",54
"Orsa","22","kvinnor",28
"Orsa","23","män",38
"Orsa","23","kvinnor",34
"Orsa","24","män",50
"Orsa","24","kvinnor",27
"Orsa","25","män",32
"Orsa","25","kvinnor",39
"Orsa","26","män",40
"Orsa","26","kvinnor",31
"Orsa","27","män",49
"Orsa","27","kvinnor",32
"Orsa","28","män",48
"Orsa","28","kvinnor",52
"Orsa","29","män",56
"Orsa","29","kvinnor",35
"Orsa","30","män",47
"Orsa","30","kvinnor",46
"Orsa","31","män",40
"Orsa","31","kvinnor",44
"Orsa","32","män",39
"Orsa","32","kvinnor",33
"Orsa","33","män",40
"Orsa","33","kvinnor",36
"Orsa","34","män",32
"Orsa","34","kvinnor",28
"Orsa","35","män",43
"Orsa","35","kvinnor",35
"Orsa","36","män",34
"Orsa","36","kvinnor",27
"Orsa","37","män",27
"Orsa","37","kvinnor",33
"Orsa","38","män",32
"Orsa","38","kvinnor",24
"Orsa","39","män",33
"Orsa","39","kvinnor",27
"Orsa","40","män",34
"Orsa","40","kvinnor",26
"Orsa","41","män",17
"Orsa","41","kvinnor",26
"Orsa","42","män",29
"Orsa","42","kvinnor",26
"Orsa","43","män",30
"Orsa","43","kvinnor",29
"Orsa","44","män",33
"Orsa","44","kvinnor",39
"Orsa","45","män",34
"Orsa","45","kvinnor",46
"Orsa","46","män",30
"Orsa","46","kvinnor",42
"Orsa","47","män",30
"Orsa","47","kvinnor",49
"Orsa","48","män",49
"Orsa","48","kvinnor",43
"Orsa","49","män",47
"Orsa","49","kvinnor",54
"Orsa","50","män",46
"Orsa","50","kvinnor",45
"Orsa","51","män",51
"Orsa","51","kvinnor",41
"Orsa","52","män",60
"Orsa","52","kvinnor",48
"Orsa","53","män",54
"Orsa","53","kvinnor",49
"Orsa","54","män",42
"Orsa","54","kvinnor",58
"Orsa","55","män",76
"Orsa","55","kvinnor",50
"Orsa","56","män",49
"Orsa","56","kvinnor",52
"Orsa","57","män",48
"Orsa","57","kvinnor",43
"Orsa","58","män",44
"Orsa","58","kvinnor",45
"Orsa","59","män",34
"Orsa","59","kvinnor",42
"Orsa","60","män",59
"Orsa","60","kvinnor",36
"Orsa","61","män",42
"Orsa","61","kvinnor",46
"Orsa","62","män",49
"Orsa","62","kvinnor",45
"Orsa","63","män",45
"Orsa","63","kvinnor",50
"Orsa","64","män",65
"Orsa","64","kvinnor",60
"Orsa","65","män",39
"Orsa","65","kvinnor",40
"Orsa","66","män",52
"Orsa","66","kvinnor",56
"Orsa","67","män",44
"Orsa","67","kvinnor",47
"Orsa","68","män",47
"Orsa","68","kvinnor",35
"Orsa","69","män",50
"Orsa","69","kvinnor",55
"Orsa","70","män",66
"Orsa","70","kvinnor",46
"Orsa","71","män",51
"Orsa","71","kvinnor",47
"Orsa","72","män",56
"Orsa","72","kvinnor",27
"Orsa","73","män",52
"Orsa","73","kvinnor",58
"Orsa","74","män",46
"Orsa","74","kvinnor",46
"Orsa","75","män",41
"Orsa","75","kvinnor",59
"Orsa","76","män",42
"Orsa","76","kvinnor",43
"Orsa","77","män",38
"Orsa","77","kvinnor",55
"Orsa","78","män",29
"Orsa","78","kvinnor",31
"Orsa","79","män",26
"Orsa","79","kvinnor",25
"Orsa","80","män",30
"Orsa","80","kvinnor",19
"Orsa","81","män",22
"Orsa","81","kvinnor",34
"Orsa","82","män",21
"Orsa","82","kvinnor",35
"Orsa","83","män",18
"Orsa","83","kvinnor",31
"Orsa","84","män",18
"Orsa","84","kvinnor",31
"Orsa","85","män",13
"Orsa","85","kvinnor",20
"Orsa","86","män",11
"Orsa","86","kvinnor",26
"Orsa","87","män",22
"Orsa","87","kvinnor",22
"Orsa","88","män",12
"Orsa","88","kvinnor",20
"Orsa","89","män",8
"Orsa","89","kvinnor",18
"Orsa","90","män",7
"Orsa","90","kvinnor",14
"Orsa","91","män",5
"Orsa","91","kvinnor",12
"Orsa","92","män",4
"Orsa","92","kvinnor",8
"Orsa","93","män",4
"Orsa","93","kvinnor",6
"Orsa","94","män",2
"Orsa","94","kvinnor",5
"Orsa","95","män",0
"Orsa","95","kvinnor",8
"Orsa","96","män",4
"Orsa","96","kvinnor",2
"Orsa","97","män",1
"Orsa","97","kvinnor",2
"Orsa","98","män",0
"Orsa","98","kvinnor",1
"Orsa","99","män",0
"Orsa","99","kvinnor",0
"Orsa","100","män",1
"Orsa","100","kvinnor",1
"Älvdalen","0","män",22
"Älvdalen","0","kvinnor",26
"Älvdalen","1","män",28
"Älvdalen","1","kvinnor",35
"Älvdalen","2","män",31
"Älvdalen","2","kvinnor",29
"Älvdalen","3","män",23
"Älvdalen","3","kvinnor",30
"Älvdalen","4","män",36
"Älvdalen","4","kvinnor",21
"Älvdalen","5","män",39
"Älvdalen","5","kvinnor",34
"Älvdalen","6","män",27
"Älvdalen","6","kvinnor",31
"Älvdalen","7","män",33
"Älvdalen","7","kvinnor",30
"Älvdalen","8","män",43
"Älvdalen","8","kvinnor",47
"Älvdalen","9","män",47
"Älvdalen","9","kvinnor",32
"Älvdalen","10","män",34
"Älvdalen","10","kvinnor",35
"Älvdalen","11","män",50
"Älvdalen","11","kvinnor",29
"Älvdalen","12","män",35
"Älvdalen","12","kvinnor",49
"Älvdalen","13","män",42
"Älvdalen","13","kvinnor",44
"Älvdalen","14","män",30
"Älvdalen","14","kvinnor",43
"Älvdalen","15","män",49
"Älvdalen","15","kvinnor",45
"Älvdalen","16","män",38
"Älvdalen","16","kvinnor",46
"Älvdalen","17","män",48
"Älvdalen","17","kvinnor",31
"Älvdalen","18","män",38
"Älvdalen","18","kvinnor",31
"Älvdalen","19","män",42
"Älvdalen","19","kvinnor",35
"Älvdalen","20","män",45
"Älvdalen","20","kvinnor",29
"Älvdalen","21","män",30
"Älvdalen","21","kvinnor",22
"Älvdalen","22","män",44
"Älvdalen","22","kvinnor",26
"Älvdalen","23","män",22
"Älvdalen","23","kvinnor",25
"Älvdalen","24","män",37
"Älvdalen","24","kvinnor",23
"Älvdalen","25","män",43
"Älvdalen","25","kvinnor",32
"Älvdalen","26","män",35
"Älvdalen","26","kvinnor",31
"Älvdalen","27","män",46
"Älvdalen","27","kvinnor",38
"Älvdalen","28","män",49
"Älvdalen","28","kvinnor",40
"Älvdalen","29","män",36
"Älvdalen","29","kvinnor",34
"Älvdalen","30","män",28
"Älvdalen","30","kvinnor",33
"Älvdalen","31","män",42
"Älvdalen","31","kvinnor",28
"Älvdalen","32","män",41
"Älvdalen","32","kvinnor",27
"Älvdalen","33","män",35
"Älvdalen","33","kvinnor",30
"Älvdalen","34","män",37
"Älvdalen","34","kvinnor",29
"Älvdalen","35","män",42
"Älvdalen","35","kvinnor",36
"Älvdalen","36","män",39
"Älvdalen","36","kvinnor",31
"Älvdalen","37","män",34
"Älvdalen","37","kvinnor",33
"Älvdalen","38","män",28
"Älvdalen","38","kvinnor",38
"Älvdalen","39","män",30
"Älvdalen","39","kvinnor",37
"Älvdalen","40","män",37
"Älvdalen","40","kvinnor",44
"Älvdalen","41","män",35
"Älvdalen","41","kvinnor",44
"Älvdalen","42","män",36
"Älvdalen","42","kvinnor",36
"Älvdalen","43","män",42
"Älvdalen","43","kvinnor",32
"Älvdalen","44","män",35
"Älvdalen","44","kvinnor",36
"Älvdalen","45","män",46
"Älvdalen","45","kvinnor",30
"Älvdalen","46","män",48
"Älvdalen","46","kvinnor",42
"Älvdalen","47","män",43
"Älvdalen","47","kvinnor",43
"Älvdalen","48","män",41
"Älvdalen","48","kvinnor",47
"Älvdalen","49","män",39
"Älvdalen","49","kvinnor",37
"Älvdalen","50","män",39
"Älvdalen","50","kvinnor",48
"Älvdalen","51","män",38
"Älvdalen","51","kvinnor",40
"Älvdalen","52","män",42
"Älvdalen","52","kvinnor",45
"Älvdalen","53","män",52
"Älvdalen","53","kvinnor",59
"Älvdalen","54","män",55
"Älvdalen","54","kvinnor",49
"Älvdalen","55","män",56
"Älvdalen","55","kvinnor",42
"Älvdalen","56","män",41
"Älvdalen","56","kvinnor",50
"Älvdalen","57","män",62
"Älvdalen","57","kvinnor",42
"Älvdalen","58","män",53
"Älvdalen","58","kvinnor",40
"Älvdalen","59","män",51
"Älvdalen","59","kvinnor",52
"Älvdalen","60","män",47
"Älvdalen","60","kvinnor",46
"Älvdalen","61","män",59
"Älvdalen","61","kvinnor",50
"Älvdalen","62","män",39
"Älvdalen","62","kvinnor",48
"Älvdalen","63","män",52
"Älvdalen","63","kvinnor",46
"Älvdalen","64","män",55
"Älvdalen","64","kvinnor",40
"Älvdalen","65","män",56
"Älvdalen","65","kvinnor",37
"Älvdalen","66","män",57
"Älvdalen","66","kvinnor",40
"Älvdalen","67","män",54
"Älvdalen","67","kvinnor",44
"Älvdalen","68","män",47
"Älvdalen","68","kvinnor",47
"Älvdalen","69","män",61
"Älvdalen","69","kvinnor",46
"Älvdalen","70","män",49
"Älvdalen","70","kvinnor",49
"Älvdalen","71","män",64
"Älvdalen","71","kvinnor",59
"Älvdalen","72","män",63
"Älvdalen","72","kvinnor",46
"Älvdalen","73","män",57
"Älvdalen","73","kvinnor",52
"Älvdalen","74","män",50
"Älvdalen","74","kvinnor",46
"Älvdalen","75","män",54
"Älvdalen","75","kvinnor",45
"Älvdalen","76","män",36
"Älvdalen","76","kvinnor",46
"Älvdalen","77","män",41
"Älvdalen","77","kvinnor",44
"Älvdalen","78","män",35
"Älvdalen","78","kvinnor",44
"Älvdalen","79","män",37
"Älvdalen","79","kvinnor",30
"Älvdalen","80","män",43
"Älvdalen","80","kvinnor",30
"Älvdalen","81","män",26
"Älvdalen","81","kvinnor",32
"Älvdalen","82","män",30
"Älvdalen","82","kvinnor",26
"Älvdalen","83","män",16
"Älvdalen","83","kvinnor",29
"Älvdalen","84","män",22
"Älvdalen","84","kvinnor",33
"Älvdalen","85","män",12
"Älvdalen","85","kvinnor",28
"Älvdalen","86","män",18
"Älvdalen","86","kvinnor",27
"Älvdalen","87","män",19
"Älvdalen","87","kvinnor",24
"Älvdalen","88","män",11
"Älvdalen","88","kvinnor",15
"Älvdalen","89","män",10
"Älvdalen","89","kvinnor",18
"Älvdalen","90","män",6
"Älvdalen","90","kvinnor",12
"Älvdalen","91","män",3
"Älvdalen","91","kvinnor",13
"Älvdalen","92","män",6
"Älvdalen","92","kvinnor",9
"Älvdalen","93","män",5
"Älvdalen","93","kvinnor",8
"Älvdalen","94","män",2
"Älvdalen","94","kvinnor",11
"Älvdalen","95","män",1
"Älvdalen","95","kvinnor",3
"Älvdalen","96","män",1
"Älvdalen","96","kvinnor",2
"Älvdalen","97","män",0
"Älvdalen","97","kvinnor",2
"Älvdalen","98","män",0
"Älvdalen","98","kvinnor",4
"Älvdalen","99","män",1
"Älvdalen","99","kvinnor",0
"Älvdalen","100","män",1
"Älvdalen","100","kvinnor",2
"Smedjebacken","0","män",43
"Smedjebacken","0","kvinnor",52
"Smedjebacken","1","män",51
"Smedjebacken","1","kvinnor",60
"Smedjebacken","2","män",42
"Smedjebacken","2","kvinnor",61
"Smedjebacken","3","män",69
"Smedjebacken","3","kvinnor",55
"Smedjebacken","4","män",61
"Smedjebacken","4","kvinnor",53
"Smedjebacken","5","män",59
"Smedjebacken","5","kvinnor",59
"Smedjebacken","6","män",56
"Smedjebacken","6","kvinnor",58
"Smedjebacken","7","män",80
"Smedjebacken","7","kvinnor",45
"Smedjebacken","8","män",68
"Smedjebacken","8","kvinnor",56
"Smedjebacken","9","män",64
