"region","ålder","kön","födelseregion","X2019"
"Hallstahammar","20","kvinnor","Utrikes född",21
"Hallstahammar","21","män","Född i Sverige",62
"Hallstahammar","21","män","Utrikes född",33
"Hallstahammar","21","kvinnor","Född i Sverige",54
"Hallstahammar","21","kvinnor","Utrikes född",11
"Hallstahammar","22","män","Född i Sverige",47
"Hallstahammar","22","män","Utrikes född",22
"Hallstahammar","22","kvinnor","Född i Sverige",63
"Hallstahammar","22","kvinnor","Utrikes född",9
"Hallstahammar","23","män","Född i Sverige",46
"Hallstahammar","23","män","Utrikes född",28
"Hallstahammar","23","kvinnor","Född i Sverige",70
"Hallstahammar","23","kvinnor","Utrikes född",14
"Hallstahammar","24","män","Född i Sverige",76
"Hallstahammar","24","män","Utrikes född",19
"Hallstahammar","24","kvinnor","Född i Sverige",72
"Hallstahammar","24","kvinnor","Utrikes född",18
"Hallstahammar","25","män","Född i Sverige",86
"Hallstahammar","25","män","Utrikes född",16
"Hallstahammar","25","kvinnor","Född i Sverige",76
"Hallstahammar","25","kvinnor","Utrikes född",18
"Norberg","12","män","Född i Sverige",23
"Norberg","12","män","Utrikes född",5
"Norberg","12","kvinnor","Född i Sverige",29
"Norberg","12","kvinnor","Utrikes född",6
"Norberg","13","män","Född i Sverige",23
"Norberg","13","män","Utrikes född",9
"Norberg","13","kvinnor","Född i Sverige",31
"Norberg","13","kvinnor","Utrikes född",5
"Norberg","14","män","Född i Sverige",24
"Norberg","14","män","Utrikes född",7
"Norberg","14","kvinnor","Född i Sverige",17
"Norberg","14","kvinnor","Utrikes född",3
"Norberg","15","män","Född i Sverige",26
"Norberg","15","män","Utrikes född",8
"Norberg","15","kvinnor","Född i Sverige",30
"Norberg","15","kvinnor","Utrikes född",11
"Norberg","16","män","Född i Sverige",30
"Norberg","16","män","Utrikes född",4
"Norberg","16","kvinnor","Född i Sverige",18
"Norberg","16","kvinnor","Utrikes född",6
"Norberg","17","män","Född i Sverige",19
"Norberg","17","män","Utrikes född",6
"Norberg","17","kvinnor","Född i Sverige",24
"Norberg","17","kvinnor","Utrikes född",7
"Norberg","18","män","Född i Sverige",26
"Norberg","18","män","Utrikes född",8
"Norberg","18","kvinnor","Född i Sverige",22
"Norberg","18","kvinnor","Utrikes född",8
"Norberg","19","män","Född i Sverige",31
"Norberg","19","män","Utrikes född",9
"Norberg","19","kvinnor","Född i Sverige",18
"Norberg","19","kvinnor","Utrikes född",8
"Norberg","20","män","Född i Sverige",23
"Norberg","20","män","Utrikes född",11
"Norberg","20","kvinnor","Född i Sverige",19
"Norberg","20","kvinnor","Utrikes född",5
"Norberg","21","män","Född i Sverige",26
"Norberg","21","män","Utrikes född",12
"Norberg","21","kvinnor","Född i Sverige",22
"Norberg","21","kvinnor","Utrikes född",4
"Norberg","22","män","Född i Sverige",12
"Norberg","22","män","Utrikes född",5
"Norberg","22","kvinnor","Född i Sverige",17
"Norberg","22","kvinnor","Utrikes född",2
"Norberg","23","män","Född i Sverige",23
"Norberg","23","män","Utrikes född",9
"Norberg","23","kvinnor","Född i Sverige",20
"Norberg","23","kvinnor","Utrikes född",3
"Norberg","24","män","Född i Sverige",21
"Norberg","24","män","Utrikes född",2
"Norberg","24","kvinnor","Född i Sverige",18
"Norberg","24","kvinnor","Utrikes född",4
"Norberg","25","män","Född i Sverige",29
"Norberg","25","män","Utrikes född",10
"Norberg","25","kvinnor","Född i Sverige",22
"Norberg","25","kvinnor","Utrikes född",3
"Västerås","12","män","Född i Sverige",830
"Västerås","12","män","Utrikes född",164
"Västerås","12","kvinnor","Född i Sverige",769
"Västerås","12","kvinnor","Utrikes född",121
"Västerås","13","män","Född i Sverige",809
"Västerås","13","män","Utrikes född",156
"Västerås","13","kvinnor","Född i Sverige",735
"Västerås","13","kvinnor","Utrikes född",128
"Västerås","14","män","Född i Sverige",797
"Västerås","14","män","Utrikes född",169
"Västerås","14","kvinnor","Född i Sverige",691
"Västerås","14","kvinnor","Utrikes född",161
"Västerås","15","män","Född i Sverige",752
"Västerås","15","män","Utrikes född",149
"Västerås","15","kvinnor","Född i Sverige",738
"Västerås","15","kvinnor","Utrikes född",141
"Västerås","16","män","Född i Sverige",764
"Västerås","16","män","Utrikes född",182
"Västerås","16","kvinnor","Född i Sverige",720
"Västerås","16","kvinnor","Utrikes född",171
"Västerås","17","män","Född i Sverige",696
"Västerås","17","män","Utrikes född",174
"Västerås","17","kvinnor","Född i Sverige",693
"Västerås","17","kvinnor","Utrikes född",169
"Västerås","18","män","Född i Sverige",665
"Västerås","18","män","Utrikes född",213
"Västerås","18","kvinnor","Född i Sverige",635
"Västerås","18","kvinnor","Utrikes född",198
"Västerås","19","män","Född i Sverige",655
"Västerås","19","män","Utrikes född",296
"Västerås","19","kvinnor","Född i Sverige",622
"Västerås","19","kvinnor","Utrikes född",193
"Västerås","20","män","Född i Sverige",637
"Västerås","20","män","Utrikes född",393
"Västerås","20","kvinnor","Född i Sverige",578
"Västerås","20","kvinnor","Utrikes född",199
"Västerås","21","män","Född i Sverige",659
"Västerås","21","män","Utrikes född",297
"Västerås","21","kvinnor","Född i Sverige",604
"Västerås","21","kvinnor","Utrikes född",211
"Västerås","22","män","Född i Sverige",635
"Västerås","22","män","Utrikes född",267
"Västerås","22","kvinnor","Född i Sverige",606
"Västerås","22","kvinnor","Utrikes född",206
"Västerås","23","män","Född i Sverige",642
"Västerås","23","män","Utrikes född",266
"Västerås","23","kvinnor","Född i Sverige",662
"Västerås","23","kvinnor","Utrikes född",212
"Västerås","24","män","Född i Sverige",755
"Västerås","24","män","Utrikes född",272
"Västerås","24","kvinnor","Född i Sverige",701
"Västerås","24","kvinnor","Utrikes född",224
"Västerås","25","män","Född i Sverige",869
"Västerås","25","män","Utrikes född",319
"Västerås","25","kvinnor","Född i Sverige",821
"Västerås","25","kvinnor","Utrikes född",268
"Sala","12","män","Född i Sverige",125
"Sala","12","män","Utrikes född",22
"Sala","12","kvinnor","Född i Sverige",113
"Sala","12","kvinnor","Utrikes född",16
"Sala","13","män","Född i Sverige",112
"Sala","13","män","Utrikes född",26
"Sala","13","kvinnor","Född i Sverige",94
"Sala","13","kvinnor","Utrikes född",16
"Sala","14","män","Född i Sverige",93
"Sala","14","män","Utrikes född",18
"Sala","14","kvinnor","Född i Sverige",96
"Sala","14","kvinnor","Utrikes född",24
"Sala","15","män","Född i Sverige",86
"Sala","15","män","Utrikes född",19
"Sala","15","kvinnor","Född i Sverige",103
"Sala","15","kvinnor","Utrikes född",22
"Sala","16","män","Född i Sverige",105
"Sala","16","män","Utrikes född",20
"Sala","16","kvinnor","Född i Sverige",113
"Sala","16","kvinnor","Utrikes född",20
"Sala","17","män","Född i Sverige",100
"Sala","17","män","Utrikes född",15
"Sala","17","kvinnor","Född i Sverige",94
"Sala","17","kvinnor","Utrikes född",27
"Sala","18","män","Född i Sverige",85
"Sala","18","män","Utrikes född",32
"Sala","18","kvinnor","Född i Sverige",96
"Sala","18","kvinnor","Utrikes född",19
"Sala","19","män","Född i Sverige",104
"Sala","19","män","Utrikes född",41
"Sala","19","kvinnor","Född i Sverige",80
"Sala","19","kvinnor","Utrikes född",23
"Sala","20","män","Född i Sverige",86
"Sala","20","män","Utrikes född",66
"Sala","20","kvinnor","Född i Sverige",91
"Sala","20","kvinnor","Utrikes född",24
"Sala","21","män","Född i Sverige",86
"Sala","21","män","Utrikes född",46
"Sala","21","kvinnor","Född i Sverige",80
"Sala","21","kvinnor","Utrikes född",24
"Sala","22","män","Född i Sverige",101
"Sala","22","män","Utrikes född",30
"Sala","22","kvinnor","Född i Sverige",67
"Sala","22","kvinnor","Utrikes född",24
"Sala","23","män","Född i Sverige",87
"Sala","23","män","Utrikes född",24
"Sala","23","kvinnor","Född i Sverige",79
"Sala","23","kvinnor","Utrikes född",15
"Sala","24","män","Född i Sverige",104
"Sala","24","män","Utrikes född",41
"Sala","24","kvinnor","Född i Sverige",89
"Sala","24","kvinnor","Utrikes född",15
"Sala","25","män","Född i Sverige",107
"Sala","25","män","Utrikes född",29
"Sala","25","kvinnor","Född i Sverige",88
"Sala","25","kvinnor","Utrikes född",18
"Fagersta","12","män","Född i Sverige",57
"Fagersta","12","män","Utrikes född",20
"Fagersta","12","kvinnor","Född i Sverige",59
"Fagersta","12","kvinnor","Utrikes född",21
"Fagersta","13","män","Född i Sverige",61
"Fagersta","13","män","Utrikes född",24
"Fagersta","13","kvinnor","Född i Sverige",58
"Fagersta","13","kvinnor","Utrikes född",20
"Fagersta","14","män","Född i Sverige",64
"Fagersta","14","män","Utrikes född",24
"Fagersta","14","kvinnor","Född i Sverige",57
"Fagersta","14","kvinnor","Utrikes född",24
"Fagersta","15","män","Född i Sverige",59
"Fagersta","15","män","Utrikes född",19
"Fagersta","15","kvinnor","Född i Sverige",53
"Fagersta","15","kvinnor","Utrikes född",30
"Fagersta","16","män","Född i Sverige",56
"Fagersta","16","män","Utrikes född",18
"Fagersta","16","kvinnor","Född i Sverige",36
"Fagersta","16","kvinnor","Utrikes född",18
"Fagersta","17","män","Född i Sverige",64
"Fagersta","17","män","Utrikes född",15
"Fagersta","17","kvinnor","Född i Sverige",59
"Fagersta","17","kvinnor","Utrikes född",19
"Fagersta","18","män","Född i Sverige",56
"Fagersta","18","män","Utrikes född",29
"Fagersta","18","kvinnor","Född i Sverige",36
"Fagersta","18","kvinnor","Utrikes född",15
"Fagersta","19","män","Född i Sverige",56
"Fagersta","19","män","Utrikes född",23
"Fagersta","19","kvinnor","Född i Sverige",42
"Fagersta","19","kvinnor","Utrikes född",15
"Fagersta","20","män","Född i Sverige",42
"Fagersta","20","män","Utrikes född",27
"Fagersta","20","kvinnor","Född i Sverige",44
"Fagersta","20","kvinnor","Utrikes född",22
"Fagersta","21","män","Född i Sverige",54
"Fagersta","21","män","Utrikes född",26
"Fagersta","21","kvinnor","Född i Sverige",33
"Fagersta","21","kvinnor","Utrikes född",12
"Fagersta","22","män","Född i Sverige",43
"Fagersta","22","män","Utrikes född",20
"Fagersta","22","kvinnor","Född i Sverige",36
"Fagersta","22","kvinnor","Utrikes född",11
"Fagersta","23","män","Född i Sverige",43
"Fagersta","23","män","Utrikes född",14
"Fagersta","23","kvinnor","Född i Sverige",33
"Fagersta","23","kvinnor","Utrikes född",26
"Fagersta","24","män","Född i Sverige",51
"Fagersta","24","män","Utrikes född",23
"Fagersta","24","kvinnor","Född i Sverige",45
"Fagersta","24","kvinnor","Utrikes född",21
"Fagersta","25","män","Född i Sverige",49
"Fagersta","25","män","Utrikes född",20
"Fagersta","25","kvinnor","Född i Sverige",60
"Fagersta","25","kvinnor","Utrikes född",19
"Köping","12","män","Född i Sverige",119
"Köping","12","män","Utrikes född",30
"Köping","12","kvinnor","Född i Sverige",123
"Köping","12","kvinnor","Utrikes född",29
"Köping","13","män","Född i Sverige",115
"Köping","13","män","Utrikes född",36
"Köping","13","kvinnor","Född i Sverige",124
"Köping","13","kvinnor","Utrikes född",45
"Köping","14","män","Född i Sverige",118
"Köping","14","män","Utrikes född",30
"Köping","14","kvinnor","Född i Sverige",111
"Köping","14","kvinnor","Utrikes född",39
"Köping","15","män","Född i Sverige",118
"Köping","15","män","Utrikes född",46
"Köping","15","kvinnor","Född i Sverige",114
"Köping","15","kvinnor","Utrikes född",33
"Köping","16","män","Född i Sverige",115
"Köping","16","män","Utrikes född",28
"Köping","16","kvinnor","Född i Sverige",92
"Köping","16","kvinnor","Utrikes född",31
"Köping","17","män","Född i Sverige",126
"Köping","17","män","Utrikes född",40
"Köping","17","kvinnor","Född i Sverige",104
"Köping","17","kvinnor","Utrikes född",33
"Köping","18","män","Född i Sverige",107
"Köping","18","män","Utrikes född",45
"Köping","18","kvinnor","Född i Sverige",101
"Köping","18","kvinnor","Utrikes född",35
"Köping","19","män","Född i Sverige",119
"Köping","19","män","Utrikes född",42
"Köping","19","kvinnor","Född i Sverige",102
"Köping","19","kvinnor","Utrikes född",26
"Köping","20","män","Född i Sverige",113
"Köping","20","män","Utrikes född",59
"Köping","20","kvinnor","Född i Sverige",85
"Köping","20","kvinnor","Utrikes född",24
"Köping","21","män","Född i Sverige",97
"Köping","21","män","Utrikes född",43
"Köping","21","kvinnor","Född i Sverige",88
"Köping","21","kvinnor","Utrikes född",25
"Köping","22","män","Född i Sverige",101
"Köping","22","män","Utrikes född",33
"Köping","22","kvinnor","Född i Sverige",84
"Köping","22","kvinnor","Utrikes född",31
"Köping","23","män","Född i Sverige",109
"Köping","23","män","Utrikes född",43
"Köping","23","kvinnor","Född i Sverige",86
"Köping","23","kvinnor","Utrikes född",24
"Köping","24","män","Född i Sverige",129
"Köping","24","män","Utrikes född",39
"Köping","24","kvinnor","Född i Sverige",102
"Köping","24","kvinnor","Utrikes född",32
"Köping","25","män","Född i Sverige",99
"Köping","25","män","Utrikes född",29
"Köping","25","kvinnor","Född i Sverige",111
"Köping","25","kvinnor","Utrikes född",36
"Arboga","12","män","Född i Sverige",66
"Arboga","12","män","Utrikes född",16
"Arboga","12","kvinnor","Född i Sverige",48
"Arboga","12","kvinnor","Utrikes född",10
"Arboga","13","män","Född i Sverige",72
"Arboga","13","män","Utrikes född",16
"Arboga","13","kvinnor","Född i Sverige",53
"Arboga","13","kvinnor","Utrikes född",12
"Arboga","14","män","Född i Sverige",52
"Arboga","14","män","Utrikes född",10
"Arboga","14","kvinnor","Född i Sverige",64
"Arboga","14","kvinnor","Utrikes född",12
"Arboga","15","män","Född i Sverige",75
"Arboga","15","män","Utrikes född",13
"Arboga","15","kvinnor","Född i Sverige",51
"Arboga","15","kvinnor","Utrikes född",13
"Arboga","16","män","Född i Sverige",83
"Arboga","16","män","Utrikes född",13
"Arboga","16","kvinnor","Född i Sverige",73
"Arboga","16","kvinnor","Utrikes född",12
"Arboga","17","män","Född i Sverige",63
"Arboga","17","män","Utrikes född",16
"Arboga","17","kvinnor","Född i Sverige",83
"Arboga","17","kvinnor","Utrikes född",15
"Arboga","18","män","Född i Sverige",72
"Arboga","18","män","Utrikes född",12
"Arboga","18","kvinnor","Född i Sverige",63
"Arboga","18","kvinnor","Utrikes född",16
"Arboga","19","män","Född i Sverige",56
"Arboga","19","män","Utrikes född",18
"Arboga","19","kvinnor","Född i Sverige",71
"Arboga","19","kvinnor","Utrikes född",17
"Arboga","20","män","Född i Sverige",67
"Arboga","20","män","Utrikes född",25
"Arboga","20","kvinnor","Född i Sverige",59
"Arboga","20","kvinnor","Utrikes född",10
"Arboga","21","män","Född i Sverige",42
"Arboga","21","män","Utrikes född",25
"Arboga","21","kvinnor","Född i Sverige",52
"Arboga","21","kvinnor","Utrikes född",13
"Arboga","22","män","Född i Sverige",63
"Arboga","22","män","Utrikes född",19
"Arboga","22","kvinnor","Född i Sverige",45
"Arboga","22","kvinnor","Utrikes född",13
"Arboga","23","män","Född i Sverige",62
"Arboga","23","män","Utrikes född",18
"Arboga","23","kvinnor","Född i Sverige",51
"Arboga","23","kvinnor","Utrikes född",14
"Arboga","24","män","Född i Sverige",70
"Arboga","24","män","Utrikes född",13
"Arboga","24","kvinnor","Född i Sverige",53
"Arboga","24","kvinnor","Utrikes född",11
"Arboga","25","män","Född i Sverige",69
"Arboga","25","män","Utrikes född",11
"Arboga","25","kvinnor","Född i Sverige",68
"Arboga","25","kvinnor","Utrikes född",19
"Vansbro","12","män","Född i Sverige",45
"Vansbro","12","män","Utrikes född",5
"Vansbro","12","kvinnor","Född i Sverige",35
"Vansbro","12","kvinnor","Utrikes född",4
"Vansbro","13","män","Född i Sverige",38
"Vansbro","13","män","Utrikes född",3
"Vansbro","13","kvinnor","Född i Sverige",31
"Vansbro","13","kvinnor","Utrikes född",1
"Vansbro","14","män","Född i Sverige",30
"Vansbro","14","män","Utrikes född",2
"Vansbro","14","kvinnor","Född i Sverige",35
"Vansbro","14","kvinnor","Utrikes född",2
"Vansbro","15","män","Född i Sverige",31
"Vansbro","15","män","Utrikes född",2
"Vansbro","15","kvinnor","Född i Sverige",38
"Vansbro","15","kvinnor","Utrikes född",1
"Vansbro","16","män","Född i Sverige",26
"Vansbro","16","män","Utrikes född",3
"Vansbro","16","kvinnor","Född i Sverige",23
"Vansbro","16","kvinnor","Utrikes född",2
"Vansbro","17","män","Född i Sverige",39
"Vansbro","17","män","Utrikes född",9
"Vansbro","17","kvinnor","Född i Sverige",28
"Vansbro","17","kvinnor","Utrikes född",2
"Vansbro","18","män","Född i Sverige",30
"Vansbro","18","män","Utrikes född",10
"Vansbro","18","kvinnor","Född i Sverige",32
"Vansbro","18","kvinnor","Utrikes född",5
"Vansbro","19","män","Född i Sverige",22
"Vansbro","19","män","Utrikes född",11
"Vansbro","19","kvinnor","Född i Sverige",33
"Vansbro","19","kvinnor","Utrikes född",2
"Vansbro","20","män","Född i Sverige",39
"Vansbro","20","män","Utrikes född",22
"Vansbro","20","kvinnor","Född i Sverige",26
"Vansbro","20","kvinnor","Utrikes född",2
"Vansbro","21","män","Född i Sverige",30
"Vansbro","21","män","Utrikes född",15
"Vansbro","21","kvinnor","Född i Sverige",22
